annotated_image,periodic,year,id,n_images,area_percentage
Donna_1908_annoIV-n87-5ago-070.jpg,Donna,1908,annoIV-n87-5ago-070,2.0,0.099
Donna_1914_annoX-n239-5dic-8-29.jpg,Donna,1914,annoX-n239-5dic-8-29,2.0,0.995
Donna_1914_annoX-n223-5mag-3-004.jpg,Donna,1914,annoX-n223-5mag-3-004,1.0,0.371
Donna_1914_annoX-n220-20feb-2-011.jpg,Donna,1914,annoX-n220-20feb-2-011,1.0,0.144
Donna_1913_annoIX-n194-20gen-039.jpg,Donna,1913,annoIX-n194-20gen-039,5.0,0.223
Donna_1914_annoX-n232-20ago-6-037.jpg,Donna,1914,annoX-n232-20ago-6-037,8.0,0.252
Donna_1916_annoXII-n287-288-dic-5-020.jpg,Donna,1916,annoXII-n287-288-dic-5-020,2.0,0.137
Donna_1907_annoIII-n72-25dic-061.jpg,Donna,1907,annoIII-n72-25dic-061,2.0,0.03
Donna_1910_annoVI-n126-20mar-054.jpg,Donna,1910,annoVI-n126-20mar-054,5.0,0.071
Donna_1916_annoXII-n266-20gen-1-029.jpg,Donna,1916,annoXII-n266-20gen-1-029,3.0,0.916
Donna_1908_annoIV-n81-5mag-093.jpg,Donna,1908,annoIV-n81-5mag-093,1.0,0.113
Donna_1906_annoII-n31-5apr02.jpg,Donna,1906,annoII-n31-5apr02,5.0,0.594
Donna_1913_annoIX-n194-20gen-061.jpg,Donna,1913,annoIX-n194-20gen-061,5.0,0.454
Donna_1916_annoXII-n276-20giu-3-092.jpg,Donna,1916,annoXII-n276-20giu-3-092,1.0,0.154
Donna_1909_annoV-n103-5apr-041.jpg,Donna,1909,annoV-n103-5apr-041,3.0,0.044
Donna_1914_annoX-n227-5giu-4-037.jpg,Donna,1914,annoX-n227-5giu-4-037,1.0,0.501
Donna_1907_annoIII-n57-5mag-07.jpg,Donna,1907,annoIII-n57-5mag-07,5.0,0.387
Donna_1908_annoIV-n93-5nov-066.jpg,Donna,1908,annoIV-n93-5nov-066,3.0,0.148
Donna_1913_annoIX-n194-20gen-046.jpg,Donna,1913,annoIX-n194-20gen-046,2.0,0.38
Donna_1907_annoIII-n71-5dic-022.jpg,Donna,1907,annoIII-n71-5dic-022,2.0,0.354
Donna_1914_annoX-n228-20giu-4-077.jpg,Donna,1914,annoX-n228-20giu-4-077,8.0,0.059
Donna_1907_annoIII-n68-20ott-26.jpg,Donna,1907,annoIII-n68-20ott-26,4.0,0.415
Donna_1906_annoII-n30-20mar33.jpg,Donna,1906,annoII-n30-20mar33,1.0,0.876
Donna_1908_annoIV-n75-20feb-014.jpg,Donna,1908,annoIV-n75-20feb-014,3.0,0.173
Donna_1913_annoIX-n212-20ott-7-081.jpg,Donna,1913,annoIX-n212-20ott-7-081,2.0,0.118
Donna_1906_annoII-n32-20apr06.jpg,Donna,1906,annoII-n32-20apr06,4.0,0.391
Donna_1914_annoX-n240-20dic-8-62.jpg,Donna,1914,annoX-n240-20dic-8-62,7.0,0.304
Donna_1914_annoX-n221-5mar-2-023.jpg,Donna,1914,annoX-n221-5mar-2-023,1.0,0.568
Donna_1907_annoIII-n58-20mag-30.jpg,Donna,1907,annoIII-n58-20mag-30,3.0,0.429
Donna_1913_annoIX-n198-20mar-086.jpg,Donna,1913,annoIX-n198-20mar-086,8.0,0.203
Donna_1913_annoIX-n205-5lug-030.jpg,Donna,1913,annoIX-n205-5lug-030,6.0,0.542
Donna_1910_annoVI-n132-20giu-067.jpg,Donna,1910,annoVI-n132-20giu-067,1.0,0.003
Donna_1907_annoIII-n60-20giu-16.jpg,Donna,1907,annoIII-n60-20giu-16,8.0,0.444
Donna_1914_annoX-n232-20ago-6-027.jpg,Donna,1914,annoX-n232-20ago-6-027,6.0,0.112
Donna_1916_annoXII-n281-282-set-4-017.jpg,Donna,1916,annoXII-n281-282-set-4-017,7.0,0.381
Donna_1909_annoV-n103-5apr-015.jpg,Donna,1909,annoV-n103-5apr-015,1.0,0.884
Donna_1914_annoX-n223-5mag-3-008.jpg,Donna,1914,annoX-n223-5mag-3-008,2.0,0.499
Donna_1906_annoII-n33-5mag05.jpg,Donna,1906,annoII-n33-5mag05,2.0,0.102
Donna_1907_annoIII-n51-5feb-32.jpg,Donna,1907,annoIII-n51-5feb-32,2.0,0.048
Donna_1907_annoIII-n60-20giu-29.jpg,Donna,1907,annoIII-n60-20giu-29,3.0,0.18
Donna_1916_annoXII-n287-288-dic-5-094.jpg,Donna,1916,annoXII-n287-288-dic-5-094,1.0,0.054
Donna_1909_annoV-n106-20mag-36.jpg,Donna,1909,annoV-n106-20mag-36,1.0,0.115
Donna_1910_annoVI-n136-20ago-084.jpg,Donna,1910,annoVI-n136-20ago-084,0.0,0.0
Donna_1910_annoVI-n133-5lug-085.jpg,Donna,1910,annoVI-n133-5lug-085,4.0,0.058
Donna_1908_annoIV-n96-25dic-095.jpg,Donna,1908,annoIV-n96-25dic-095,3.0,0.757
Donna_1908_annoIV-n74-5feb-071.jpg,Donna,1908,annoIV-n74-5feb-071,5.0,0.393
Donna_1913_annoIX-n193-5gen-021.jpg,Donna,1913,annoIX-n193-5gen-021,6.0,0.489
Donna_1909_annoV-n97-5gen-010.jpg,Donna,1909,annoV-n97-5gen-010,7.0,0.185
Donna_1909_annoV-n106-20mag-28.jpg,Donna,1909,annoV-n106-20mag-28,8.0,0.226
Donna_1910_annoVI-n121-5gen-012.jpg,Donna,1910,annoVI-n121-5gen-012,4.0,0.096
Donna_1907_annoIII-n56-20apr-34.jpg,Donna,1907,annoIII-n56-20apr-34,6.0,0.244
Donna_1914_annoX-n221-5mar-2-048.jpg,Donna,1914,annoX-n221-5mar-2-048,7.0,0.363
Donna_1906_annoII-n33-5mag41.jpg,Donna,1906,annoII-n33-5mag41,2.0,0.16
Donna_1913_annoIX-n197-5mar-040.jpg,Donna,1913,annoIX-n197-5mar-040,6.0,0.207
Donna_1913_annoIX-n207-5ago-087.jpg,Donna,1913,annoIX-n207-5ago-087,2.0,0.978
Donna_1914_annoX-n235-5ott-7-002.jpg,Donna,1914,annoX-n235-5ott-7-002,3.0,0.037
Donna_1910_annoVI-n143-5dic-039.jpg,Donna,1910,annoVI-n143-5dic-039,4.0,0.428
Donna_1908_annoIV-n74-5feb-075.jpg,Donna,1908,annoIV-n74-5feb-075,2.0,1.167
Donna_1910_annoVI-n143-5dic-023.jpg,Donna,1910,annoVI-n143-5dic-023,3.0,0.473
Donna_1907_annoIII-n68-20ott-42.jpg,Donna,1907,annoIII-n68-20ott-42,3.0,0.178
Donna_1910_annoVI-n129-5mag-088.jpg,Donna,1910,annoVI-n129-5mag-088,3.0,0.022
Donna_1910_annoVI-n127-5apr-088.jpg,Donna,1910,annoVI-n127-5apr-088,1.0,0.21
Donna_1907_annoIII-n53-5mar-15.jpg,Donna,1907,annoIII-n53-5mar-15,1.0,0.677
Donna_1907_annoIII-n68-20ott-48.jpg,Donna,1907,annoIII-n68-20ott-48,2.0,0.087
Donna_1914_annoX-n240-20dic-8-60.jpg,Donna,1914,annoX-n240-20dic-8-60,1.0,0.271
Donna_1910_annoVI-n127-5apr-027.jpg,Donna,1910,annoVI-n127-5apr-027,4.0,0.168
Donna_1907_annoIII-n50-20gen-35.jpg,Donna,1907,annoIII-n50-20gen-35,5.0,0.506
Donna_1907_annoIII-n56-20apr-32.jpg,Donna,1907,annoIII-n56-20apr-32,2.0,0.056
Donna_1916_annoXII-n274-20mag-3-031.jpg,Donna,1916,annoXII-n274-20mag-3-031,3.0,0.465
Donna_1908_annoIV-n83-5giu-039.jpg,Donna,1908,annoIV-n83-5giu-039,2.0,0.673
Donna_1916_annoXII-n272-20apr-2-069.jpg,Donna,1916,annoXII-n272-20apr-2-069,0.0,0.0
Donna_1907_annoIII-n60-20giu-32.jpg,Donna,1907,annoIII-n60-20giu-32,3.0,0.184
Donna_1909_annoV-n101-5mar-037.jpg,Donna,1909,annoV-n101-5mar-037,4.0,0.032
Donna_1908_annoIV-n86-20lug-022.jpg,Donna,1908,annoIV-n86-20lug-022,2.0,0.379
Donna_1908_annoIV-n94-20nov-094.jpg,Donna,1908,annoIV-n94-20nov-094,3.0,0.252
Donna_1910_annoVI-n127-5apr-093.jpg,Donna,1910,annoVI-n127-5apr-093,4.0,0.446
Donna_1916_annoXII-n270-20mar-2-038.jpg,Donna,1916,annoXII-n270-20mar-2-038,4.0,0.118
Donna_1914_annoX-n217-5gen-1-008.jpg,Donna,1914,annoX-n217-5gen-1-008,6.0,0.145
Donna_1913_annoIX-n205-5lug-1.jpg,Donna,1913,annoIX-n205-5lug-1,2.0,0.024
Donna_1908_annoIV-n96-25dic-080.jpg,Donna,1908,annoIV-n96-25dic-080,6.0,0.64
Donna_1916_annoXII-n287-288-dic-5-031.jpg,Donna,1916,annoXII-n287-288-dic-5-031,6.0,0.125
Donna_1907_annoIII-n61-5lug-01.jpg,Donna,1907,annoIII-n61-5lug-01,2.0,0.556
Donna_1906_annoII-n29-5mar34.jpg,Donna,1906,annoII-n29-5mar34,1.0,0.042
Donna_1908_annoIV-n92-20ott-015.jpg,Donna,1908,annoIV-n92-20ott-015,1.0,0.095
Donna_1910_annoVI-n122-20gen-056.jpg,Donna,1910,annoVI-n122-20gen-056,3.0,0.218
Donna_1916_annoXII-n268-20feb-1-076.jpg,Donna,1916,annoXII-n268-20feb-1-076,4.0,0.284
Donna_1906_annoII-n31-5apr33.jpg,Donna,1906,annoII-n31-5apr33,1.0,0.627
Donna_1908_annoIV-n91-5ott-085.jpg,Donna,1908,annoIV-n91-5ott-085,4.0,0.173
Donna_1913_annoIX-n201-5mag-078.jpg,Donna,1913,annoIX-n201-5mag-078,3.0,0.079
Donna_1908_annoIV-n78-20mar-090.jpg,Donna,1908,annoIV-n78-20mar-090,4.0,0.365
Donna_1910_annoVI-n127-5apr-091.jpg,Donna,1910,annoVI-n127-5apr-091,1.0,0.034
Donna_1916_annoXII-n273-5mag-3-011.jpg,Donna,1916,annoXII-n273-5mag-3-011,2.0,0.178
Donna_1906_annoII-n30-20mar20.jpg,Donna,1906,annoII-n30-20mar20,2.0,0.493
Donna_1913_annoIX-n197-5mar-041.jpg,Donna,1913,annoIX-n197-5mar-041,7.0,0.51
Donna_1907_annoIII-n54-20mar-02.jpg,Donna,1907,annoIII-n54-20mar-02,2.0,0.044
Donna_1910_annoVI-n143-5dic-044.jpg,Donna,1910,annoVI-n143-5dic-044,6.0,0.494
Donna_1908_annoIV-n85-5lug-40.jpg,Donna,1908,annoIV-n85-5lug-40,4.0,0.302
Donna_1910_annoVI-n141-5nov-054.jpg,Donna,1910,annoVI-n141-5nov-054,6.0,0.17
Donna_1908_annoIV-n81-5mag-078.jpg,Donna,1908,annoIV-n81-5mag-078,2.0,0.143
Donna_1908_annoIV-n79-5apr-033.jpg,Donna,1908,annoIV-n79-5apr-033,2.0,0.009
Donna_1913_annoIX-n205-5lug-045.jpg,Donna,1913,annoIX-n205-5lug-045,2.0,0.411
Donna_1909_annoV-n103-5apr-025.jpg,Donna,1909,annoV-n103-5apr-025,1.0,0.472
Donna_1913_annoIX-n213-5nov-8-005.jpg,Donna,1913,annoIX-n213-5nov-8-005,0.0,0.0
Donna_1907_annoIII-n59-5giu-13.jpg,Donna,1907,annoIII-n59-5giu-13,3.0,0.235
Donna_1910_annoVI-n142-20nov-007.jpg,Donna,1910,annoVI-n142-20nov-007,3.0,0.634
Donna_1914_annoX-n239-5dic-8-47.jpg,Donna,1914,annoX-n239-5dic-8-47,6.0,0.316
Donna_1910_annoVI-n134-20lug-037.jpg,Donna,1910,annoVI-n134-20lug-037,3.0,0.384
Donna_1916_annoXII-n265-5gen-1-028.jpg,Donna,1916,annoXII-n265-5gen-1-028,4.0,0.111
Donna_1908_annoIV-n80-20apr-004.jpg,Donna,1908,annoIV-n80-20apr-004,2.0,0.113
Donna_1913_annoIX-n215-5dic-8-073.jpg,Donna,1913,annoIX-n215-5dic-8-073,2.0,0.422
Donna_1916_annoXII-n272-20apr-2-054.jpg,Donna,1916,annoXII-n272-20apr-2-054,5.0,0.43
Donna_1913_annoIX-n197-5mar-049.jpg,Donna,1913,annoIX-n197-5mar-049,2.0,0.615
Donna_1910_annoVI-n122-20gen-061.jpg,Donna,1910,annoVI-n122-20gen-061,2.0,0.142
Donna_1907_annoIII-n60-20giu-12.jpg,Donna,1907,annoIII-n60-20giu-12,1.0,0.712
Donna_1914_annoX-n226-20mag-4-017.jpg,Donna,1914,annoX-n226-20mag-4-017,2.0,0.499
Donna_1910_annoVI-n144-20dic-09.jpg,Donna,1910,annoVI-n144-20dic-09,1.0,0.004
Donna_1907_annoIII-n68-20ott-05.jpg,Donna,1907,annoIII-n68-20ott-05,2.0,0.082
Donna_1907_annoIII-n63-5ago-027.jpg,Donna,1907,annoIII-n63-5ago-027,2.0,0.364
Donna_1907_annoIII-n50-20gen-19.jpg,Donna,1907,annoIII-n50-20gen-19,5.0,1.233
Donna_1906_annoII-n32-20apr02.jpg,Donna,1906,annoII-n32-20apr02,1.0,0.585
Donna_1909_annoV-n97-5gen-014.jpg,Donna,1909,annoV-n97-5gen-014,0.0,0.0
Donna_1908_annoIV-n93-5nov-060.jpg,Donna,1908,annoIV-n93-5nov-060,3.0,0.112
Donna_1908_annoIV-n86-20lug-021.jpg,Donna,1908,annoIV-n86-20lug-021,1.0,0.06
Donna_1913_annoIX-n199-5apr-002.jpg,Donna,1913,annoIX-n199-5apr-002,6.0,0.201
Donna_1916_annoXII-n275-5giu-3-071.jpg,Donna,1916,annoXII-n275-5giu-3-071,1.0,0.189
Donna_1913_annoIX-n194-20gen-062.jpg,Donna,1913,annoIX-n194-20gen-062,5.0,0.151
Donna_1910_annoVI-n140-20ott-022.jpg,Donna,1910,annoVI-n140-20ott-022,6.0,0.526
Donna_1909_annoV-n98-20gen-039.jpg,Donna,1909,annoV-n98-20gen-039,4.0,0.071
Donna_1910_annoVI-n144-20dic-05.jpg,Donna,1910,annoVI-n144-20dic-05,6.0,0.177
Donna_1907_annoIII-n66-20set-22.jpg,Donna,1907,annoIII-n66-20set-22,4.0,0.254
Donna_1909_annoV-n104-20apr-059.jpg,Donna,1909,annoV-n104-20apr-059,5.0,0.475
Donna_1908_annoIV-n92-20ott-026.jpg,Donna,1908,annoIV-n92-20ott-026,0.0,0.0
Donna_1914_annoX-n221-5mar-2-033.jpg,Donna,1914,annoX-n221-5mar-2-033,3.0,0.58
Donna_1913_annoIX-n194-20gen-064.jpg,Donna,1913,annoIX-n194-20gen-064,2.0,0.724
Donna_1910_annoVI-n130-20mag-008.jpg,Donna,1910,annoVI-n130-20mag-008,8.0,0.322
Donna_1914_annoX-n238-20nov-7-096.jpg,Donna,1914,annoX-n238-20nov-7-096,1.0,0.338
Donna_1908_annoIV-n78-20mar-004.jpg,Donna,1908,annoIV-n78-20mar-004,0.0,0.0
Donna_1908_annoIV-n73-5gen-030.jpg,Donna,1908,annoIV-n73-5gen-030,5.0,0.31
Donna_1909_annoV-n107-5giu-65.jpg,Donna,1909,annoV-n107-5giu-65,1.0,0.003
Donna_1907_annoIII-n69-5nov-18.jpg,Donna,1907,annoIII-n69-5nov-18,1.0,0.324
Donna_1907_annoIII-n49-5gen-07.jpg,Donna,1907,annoIII-n49-5gen-07,3.0,0.138
Donna_1908_annoIV-n95-5dic-046.jpg,Donna,1908,annoIV-n95-5dic-046,3.0,0.548
Donna_1909_annoV-n107-5giu-61.jpg,Donna,1909,annoV-n107-5giu-61,2.0,0.376
Donna_1910_annoVI-n125-5mar-034.jpg,Donna,1910,annoVI-n125-5mar-034,2.0,0.004
Donna_1908_annoIV-n82-20mag-025.jpg,Donna,1908,annoIV-n82-20mag-025,1.0,0.12
Donna_1906_annoII-n29-5mar31.jpg,Donna,1906,annoII-n29-5mar31,4.0,0.327
Donna_1907_annoIII-n56-20apr-20.jpg,Donna,1907,annoIII-n56-20apr-20,3.0,0.411
Donna_1907_annoIII-n63-5ago-010.jpg,Donna,1907,annoIII-n63-5ago-010,3.0,0.146
Donna_1907_annoIII-n59-5giu-07.jpg,Donna,1907,annoIII-n59-5giu-07,4.0,0.163
Donna_1907_annoIII-n65-5set-091.jpg,Donna,1907,annoIII-n65-5set-091,7.0,0.356
Donna_1910_annoVI-n124-20feb-009.jpg,Donna,1910,annoVI-n124-20feb-009,2.0,0.284
Donna_1913_annoIX-n216-25dic-9-48.jpg,Donna,1913,annoIX-n216-25dic-9-48,2.0,0.53
Donna_1914_annoX-n220-20feb-2-014.jpg,Donna,1914,annoX-n220-20feb-2-014,5.0,0.277
Donna_1913_annoIX-n195-5feb-072.jpg,Donna,1913,annoIX-n195-5feb-072,9.0,0.273
Donna_1909_annoV-n98-20gen-056.jpg,Donna,1909,annoV-n98-20gen-056,3.0,0.238
Donna_1914_annoX-n231-5ago-6-001.jpg,Donna,1914,annoX-n231-5ago-6-001,3.0,0.254
Donna_1910_annoVI-n123-5feb-087.jpg,Donna,1910,annoVI-n123-5feb-087,3.0,0.039
Donna_1914_annoX-n226-20mag-4-014.jpg,Donna,1914,annoX-n226-20mag-4-014,5.0,0.374
Donna_1908_annoIV-n78-20mar-023.jpg,Donna,1908,annoIV-n78-20mar-023,1.0,0.031
Donna_1907_annoIII-n53-5mar-18.jpg,Donna,1907,annoIII-n53-5mar-18,2.0,0.305
Donna_1914_annoX-n232-20ago-6-033.jpg,Donna,1914,annoX-n232-20ago-6-033,4.0,0.423
Donna_1913_annoIX-n195-5feb-068.jpg,Donna,1913,annoIX-n195-5feb-068,4.0,0.123
Donna_1908_annoIV-n79-5apr-032.jpg,Donna,1908,annoIV-n79-5apr-032,4.0,0.37
Donna_1908_annoIV-n82-20mag-017.jpg,Donna,1908,annoIV-n82-20mag-017,5.0,0.574
Donna_1907_annoIII-n59-5giu-21.jpg,Donna,1907,annoIII-n59-5giu-21,3.0,0.113
Donna_1908_annoIV-n81-5mag-064.jpg,Donna,1908,annoIV-n81-5mag-064,3.0,0.04
Donna_1907_annoIII-n58-20mag-15.jpg,Donna,1907,annoIII-n58-20mag-15,1.0,0.006
Donna_1907_annoIII-n71-5dic-027.jpg,Donna,1907,annoIII-n71-5dic-027,5.0,0.282
Donna_1910_annoVI-n131-5giu-042.jpg,Donna,1910,annoVI-n131-5giu-042,7.0,0.014
Donna_1914_annoX-n240-20dic-8-76.jpg,Donna,1914,annoX-n240-20dic-8-76,5.0,0.47
Donna_1908_annoIV-n88-20ago-007.jpg,Donna,1908,annoIV-n88-20ago-007,9.0,0.545
Donna_1914_annoX-n240-20dic-8-77.jpg,Donna,1914,annoX-n240-20dic-8-77,9.0,0.455
Donna_1908_annoIV-n85-5lug-36.jpg,Donna,1908,annoIV-n85-5lug-36,7.0,0.228
Donna_1913_annoIX-n207-5ago-099.jpg,Donna,1913,annoIX-n207-5ago-099,0.0,0.0
Donna_1906_annoII-n33-5mag24.jpg,Donna,1906,annoII-n33-5mag24,9.0,0.388
Donna_1907_annoIII-n59-5giu-11.jpg,Donna,1907,annoIII-n59-5giu-11,2.0,0.564
Donna_1914_annoX-n236-20ott-7-022.jpg,Donna,1914,annoX-n236-20ott-7-022,3.0,0.051
Donna_1913_annoIX-n199-5apr-092.jpg,Donna,1913,annoIX-n199-5apr-092,4.0,0.175
Donna_1910_annoVI-n123-5feb-074.jpg,Donna,1910,annoVI-n123-5feb-074,4.0,0.252
Donna_1914_annoX-n228-20giu-4-096.jpg,Donna,1914,annoX-n228-20giu-4-096,7.0,0.513
Donna_1914_annoX-n223-5mag-2-089.jpg,Donna,1914,annoX-n223-5mag-2-089,8.0,0.247
Donna_1914_annoX-n224-20apr-3-070.jpg,Donna,1914,annoX-n224-20apr-3-070,1.0,0.099
Donna_1910_annoVI-n123-5feb-075.jpg,Donna,1910,annoVI-n123-5feb-075,2.0,0.498
Donna_1907_annoIII-n70-20nov-08.jpg,Donna,1907,annoIII-n70-20nov-08,7.0,0.277
Donna_1910_annoVI-n133-5lug-016.jpg,Donna,1910,annoVI-n133-5lug-016,5.0,0.131
Donna_1908_annoIV-n79-5apr-030.jpg,Donna,1908,annoIV-n79-5apr-030,6.0,0.397
Donna_1908_annoIV-n84-20giu-076.jpg,Donna,1908,annoIV-n84-20giu-076,2.0,0.232
Donna_1910_annoVI-n142-20nov-087.jpg,Donna,1910,annoVI-n142-20nov-087,2.0,0.129
Donna_1908_annoIV-n75-20feb-012.jpg,Donna,1908,annoIV-n75-20feb-012,4.0,0.248
Donna_1913_annoIX-n202-20mag-027.jpg,Donna,1913,annoIX-n202-20mag-027,1.0,0.098
Donna_1914_annoX-n238-20nov-7-067.jpg,Donna,1914,annoX-n238-20nov-7-067,3.0,0.068
Donna_1908_annoIV-n96-25dic-071.jpg,Donna,1908,annoIV-n96-25dic-071,2.0,0.447
Donna_1914_annoX-n223-5apr-3-019.jpg,Donna,1914,annoX-n223-5apr-3-019,4.0,0.643
Donna_1906_annoII-n36-20giu34.jpg,Donna,1906,annoII-n36-20giu34,5.0,0.317
Donna_1908_annoIV-n96-25dic-064.jpg,Donna,1908,annoIV-n96-25dic-064,5.0,0.061
Donna_1913_annoIX-n211-5ott-7-045.jpg,Donna,1913,annoIX-n211-5ott-7-045,6.0,0.49
Donna_1913_annoIX-n210-20set-6-095.jpg,Donna,1913,annoIX-n210-20set-6-095,8.0,0.603
Donna_1916_annoXII-n285-286-nov-4-083.jpg,Donna,1916,annoXII-n285-286-nov-4-083,2.0,0.527
Donna_1908_annoIV-n78-20mar-014.jpg,Donna,1908,annoIV-n78-20mar-014,8.0,0.165
Donna_1910_annoVI-n123-5feb-070.jpg,Donna,1910,annoVI-n123-5feb-070,1.0,0.029
Donna_1908_annoIV-n94-20nov-083.jpg,Donna,1908,annoIV-n94-20nov-083,4.0,0.074
Donna_1913_annoIX-n205-5lug-033.jpg,Donna,1913,annoIX-n205-5lug-033,1.0,0.19
Donna_1906_annoII-n28-20feb27.jpg,Donna,1906,annoII-n28-20feb27,2.0,0.008
Donna_1909_annoV-n102-20mar-096.jpg,Donna,1909,annoV-n102-20mar-096,7.0,0.472
Donna_1908_annoIV-n93-5nov-059.jpg,Donna,1908,annoIV-n93-5nov-059,1.0,0.014
Donna_1913_annoIX-n198-20mar-064.jpg,Donna,1913,annoIX-n198-20mar-064,3.0,0.264
Donna_1907_annoIII-n54-20mar-20.jpg,Donna,1907,annoIII-n54-20mar-20,3.0,0.385
Donna_1910_annoVI-n125-5mar-032.jpg,Donna,1910,annoVI-n125-5mar-032,5.0,0.64
Donna_1908_annoIV-n76-27feb-047.jpg,Donna,1908,annoIV-n76-27feb-047,4.0,0.227
Donna_1907_annoIII-n65-5set-092.jpg,Donna,1907,annoIII-n65-5set-092,7.0,0.301
Donna_1907_annoIII-n64-20ago-044.jpg,Donna,1907,annoIII-n64-20ago-044,6.0,0.364
Donna_1913_annoIX-n207-5ago-103.jpeg,Donna,1913,annoIX-n207-5ago-103.jpeg,4.0,0.572
Donna_1910_annoVI-n141-5nov-053.jpg,Donna,1910,annoVI-n141-5nov-053,3.0,0.028
Donna_1913_annoIX-n211-5ott-7-021.jpg,Donna,1913,annoIX-n211-5ott-7-021,4.0,0.499
Donna_1910_annoVI-n131-5giu-035.jpg,Donna,1910,annoVI-n131-5giu-035,1.0,0.003
Donna_1910_annoVI-n144-20dic-081.jpg,Donna,1910,annoVI-n144-20dic-081,8.0,0.598
Donna_1913_annoIX-n204-20giu-095.jpg,Donna,1913,annoIX-n204-20giu-095,3.0,0.145
Donna_1907_annoIII-n61-5lug-03.jpg,Donna,1907,annoIII-n61-5lug-03,4.0,0.111
Donna_1913_annoIX-n200-20apr-067.jpg,Donna,1913,annoIX-n200-20apr-067,0.0,0.0
Donna_1913_annoIX-n216-25dic-9-43.jpg,Donna,1913,annoIX-n216-25dic-9-43,2.0,0.483
Donna_1913_annoIX-n201-5mag-085.jpg,Donna,1913,annoIX-n201-5mag-085,3.0,0.484
Donna_1914_annoX-n238-20nov-8-03.jpg,Donna,1914,annoX-n238-20nov-8-03,1.0,0.64
Donna_1909_annoV-n105-5mag-07.jpg,Donna,1909,annoV-n105-5mag-07,1.0,0.123
Donna_1910_annoVI-n137-5set-032.jpg,Donna,1910,annoVI-n137-5set-032,1.0,0.202
Donna_1908_annoIV-n82-20mag-026.jpg,Donna,1908,annoIV-n82-20mag-026,4.0,0.098
Donna_1907_annoIII-n55-5apr-01.jpg,Donna,1907,annoIII-n55-5apr-01,2.0,1.164
Donna_1909_annoV-n98-20gen-053.jpg,Donna,1909,annoV-n98-20gen-053,1.0,0.699
Donna_1914_annoX-n224-20apr-3-051.jpg,Donna,1914,annoX-n224-20apr-3-051,2.0,0.01
