annotated_image,periodic,year,id,n_images,area_percentage
BiancoRossoVerde_1915_annoI-n3-15ago-13.png,BiancoRossoVerde,1915,annoI-n3-15ago-13.png,3.0,0.364
BiancoRossoVerde_1916_annoII-n3-15feb15mar-11.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-11.png,2.0,0.267
BiancoRossoVerde_1916_annoII-n3-15feb15mar-33.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-33.png,1.0,0.249
BiancoRossoVerde_1915_annoI-n3-15ago-25.png,BiancoRossoVerde,1915,annoI-n3-15ago-25.png,1.0,0.445
BiancoRossoVerde_1916_annoII-n1-15gen-3-2.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-2,2.0,0.22
BiancoRossoVerde_1915_annoI-n3-15ago-18.png,BiancoRossoVerde,1915,annoI-n3-15ago-18.png,5.0,0.506
BiancoRossoVerde_1915_annoI-n1-1lug-9.png,BiancoRossoVerde,1915,annoI-n1-1lug-9.png,3.0,0.565
BiancoRossoVerde_1916_annoII-n3-15feb15mar-8.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-8.png,0.0,0.0
BiancoRossoVerde_1915_annoI-n3-15ago-8.png,BiancoRossoVerde,1915,annoI-n3-15ago-8.png,2.0,0.247
BiancoRossoVerde_1916_annoII-n2-30gen-1-4.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-4,1.0,0.061
BiancoRossoVerde_1916_annoII-n2-30gen-1-1.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-1,2.0,0.575
BiancoRossoVerde_1916_annoII-n3-15feb15mar-14.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-14.png,4.0,0.36
BiancoRossoVerde_1916_annoII-n2-30gen-1-28.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-28,1.0,0.309
BiancoRossoVerde_1916_annoII-n2-30gen-1-19.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-19,3.0,0.165
BiancoRossoVerde_1916_annoII-n1-15gen-3-7.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-7,0.0,0.0
BiancoRossoVerde_1916_annoII-n2-30gen-1-18.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-18,3.0,0.164
BiancoRossoVerde_1916_annoII-n2-30gen-2-13.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-13,2.0,0.257
BiancoRossoVerde_1916_annoII-n3-15feb15mar-19.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-19.png,1.0,0.334
BiancoRossoVerde_1916_annoII-n2-30gen-2-12.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-12,3.0,0.289
BiancoRossoVerde_1916_annoII-n2-30gen-1-2.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-2,2.0,0.053
BiancoRossoVerde_1916_annoII-n1-15gen-2-17.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-17,2.0,0.221
BiancoRossoVerde_1916_annoII-n1-15gen-1-11.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-11,2.0,0.317
BiancoRossoVerde_1916_annoII-n2-30gen-2-22.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-22,5.0,0.378
BiancoRossoVerde_1915_annoI-n1-1lug-19.png,BiancoRossoVerde,1915,annoI-n1-1lug-19.png,2.0,0.405
BiancoRossoVerde_1916_annoII-n3-15feb15mar-23.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-23.png,3.0,0.14
BiancoRossoVerde_1915_annoI-n3-15ago-9.png,BiancoRossoVerde,1915,annoI-n3-15ago-9.png,4.0,0.599
BiancoRossoVerde_1916_annoII-n2-30gen-1-13.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-13,0.0,0.0
BiancoRossoVerde_1916_annoII-n2-30gen-1-8.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-8,0.0,0.0
BiancoRossoVerde_1916_annoII-n3-15feb15mar-18.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-18.png,2.0,0.13
BiancoRossoVerde_1916_annoII-n3-15feb15mar-7.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-7.png,2.0,0.627
BiancoRossoVerde_1915_annoI-n3-15ago-22.png,BiancoRossoVerde,1915,annoI-n3-15ago-22.png,0.0,0.0
BiancoRossoVerde_1916_annoII-n1-15gen-1-10.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-10,2.0,0.345
BiancoRossoVerde_1916_annoII-n2-30gen-1-24.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-24,2.0,0.217
BiancoRossoVerde_1916_annoII-n3-15feb15mar-27.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-27.png,2.0,0.162
BiancoRossoVerde_1915_annoI-n3-15ago-3.png,BiancoRossoVerde,1915,annoI-n3-15ago-3.png,2.0,0.071
BiancoRossoVerde_1916_annoII-n3-15feb15mar-35.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-35.png,1.0,0.178
BiancoRossoVerde_1915_annoI-n3-15ago-12.png,BiancoRossoVerde,1915,annoI-n3-15ago-12.png,2.0,0.19
BiancoRossoVerde_1916_annoII-n1-15gen-2-13.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-13,1.0,0.008
BiancoRossoVerde_1916_annoII-n1-15gen-1-5.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-5,2.0,0.225
BiancoRossoVerde_1915_annoI-n3-15ago-1.png,BiancoRossoVerde,1915,annoI-n3-15ago-1.png,1.0,1.0
BiancoRossoVerde_1916_annoII-n1-15gen-2-9.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-9,1.0,0.181
BiancoRossoVerde_1916_annoII-n2-30gen-2-14.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-14,2.0,0.633
BiancoRossoVerde_1915_annoI-n3-15ago-21.png,BiancoRossoVerde,1915,annoI-n3-15ago-21.png,6.0,0.512
BiancoRossoVerde_1916_annoII-n1-15gen-1-000.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-000,3.0,0.208
BiancoRossoVerde_1915_annoI-n1-1lug-7.png,BiancoRossoVerde,1915,annoI-n1-1lug-7.png,3.0,0.562
BiancoRossoVerde_1915_annoI-n3-15ago-32.png,BiancoRossoVerde,1915,annoI-n3-15ago-32.png,1.0,0.521
BiancoRossoVerde_1916_annoII-n2-30gen-2-10.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-10,2.0,0.213
BiancoRossoVerde_1916_annoII-n1-15gen-1-8.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-8,4.0,0.329
BiancoRossoVerde_1916_annoII-n2-30gen-2-4.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-4,3.0,0.281
BiancoRossoVerde_1916_annoII-n3-15feb15mar-39.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-39.png,2.0,0.318
BiancoRossoVerde_1915_annoI-n1-1lug-13.png,BiancoRossoVerde,1915,annoI-n1-1lug-13.png,1.0,0.554
BiancoRossoVerde_1916_annoII-n3-15feb15mar-13.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-13.png,4.0,0.238
BiancoRossoVerde_1915_annoI-n3-15ago-27.png,BiancoRossoVerde,1915,annoI-n3-15ago-27.png,3.0,0.438
BiancoRossoVerde_1915_annoI-n1-1lug-12.png,BiancoRossoVerde,1915,annoI-n1-1lug-12.png,2.0,0.475
BiancoRossoVerde_1916_annoII-n2-30gen-2-17.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-17,0.0,0.0
BiancoRossoVerde_1916_annoII-n1-15gen-2-10.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-10,3.0,0.222
BiancoRossoVerde_1916_annoII-n1-15gen-2-11.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-11,3.0,0.237
BiancoRossoVerde_1916_annoII-n1-15gen-1-4.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-4,2.0,0.212
BiancoRossoVerde_1916_annoII-n3-15feb15mar-22.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-22.png,3.0,0.165
BiancoRossoVerde_1915_annoI-n1-1lug-10.png,BiancoRossoVerde,1915,annoI-n1-1lug-10.png,1.0,0.72
BiancoRossoVerde_1916_annoII-n1-15gen-1-14.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-14,2.0,0.305
BiancoRossoVerde_1916_annoII-n2-30gen-2-25.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-25,1.0,0.004
BiancoRossoVerde_1916_annoII-n3-15feb15mar-9.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-9.png,1.0,0.201
BiancoRossoVerde_1916_annoII-n2-30gen-1-29.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-29,3.0,0.179
BiancoRossoVerde_1916_annoII-n2-30gen-2-8.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-8,4.0,0.456
BiancoRossoVerde_1916_annoII-n1-15gen-3-8.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-8,1.0,0.128
BiancoRossoVerde_1916_annoII-n3-15feb15mar-21.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-21.png,2.0,0.201
BiancoRossoVerde_1915_annoI-n3-15ago-31.png,BiancoRossoVerde,1915,annoI-n3-15ago-31.png,2.0,0.201
BiancoRossoVerde_1916_annoII-n1-15gen-3-1.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-1,2.0,0.198
BiancoRossoVerde_1915_annoI-n1-1lug-5.png,BiancoRossoVerde,1915,annoI-n1-1lug-5.png,2.0,0.577
BiancoRossoVerde_1916_annoII-n1-15gen-1-12.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-12,2.0,0.296
BiancoRossoVerde_1916_annoII-n2-30gen-1-5.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-5,1.0,0.003
BiancoRossoVerde_1916_annoII-n1-15gen-1-16.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-16,2.0,0.208
BiancoRossoVerde_1916_annoII-n2-30gen-2-26.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-26,3.0,0.329
BiancoRossoVerde_1916_annoII-n3-15feb15mar-2.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-2.png,0.0,0.0
BiancoRossoVerde_1916_annoII-n2-30gen-1-22.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-22,2.0,0.109
BiancoRossoVerde_1916_annoII-n1-15gen-1-15.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-15,4.0,0.38
BiancoRossoVerde_1916_annoII-n1-15gen-1-9.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-9,2.0,0.64
BiancoRossoVerde_1915_annoI-n1-1lug-8.png,BiancoRossoVerde,1915,annoI-n1-1lug-8.png,1.0,0.575
BiancoRossoVerde_1915_annoI-n3-15ago-6.png,BiancoRossoVerde,1915,annoI-n3-15ago-6.png,1.0,0.268
BiancoRossoVerde_1916_annoII-n1-15gen-3-13.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-13,0.0,0.0
BiancoRossoVerde_1915_annoI-n1-1lug-17.png,BiancoRossoVerde,1915,annoI-n1-1lug-17.png,3.0,0.572
BiancoRossoVerde_1915_annoI-n3-15ago-29.png,BiancoRossoVerde,1915,annoI-n3-15ago-29.png,5.0,0.608
BiancoRossoVerde_1916_annoII-n2-30gen-2-6.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-6,4.0,0.387
BiancoRossoVerde_1916_annoII-n2-30gen-1-21.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-21,2.0,0.534
BiancoRossoVerde_1916_annoII-n3-15feb15mar-12.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-12.png,4.0,0.24
BiancoRossoVerde_1916_annoII-n2-30gen-1-12.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-12,0.0,0.0
BiancoRossoVerde_1916_annoII-n2-30gen-1-10.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-10,1.0,0.056
BiancoRossoVerde_1915_annoI-n3-15ago-14.png,BiancoRossoVerde,1915,annoI-n3-15ago-14.png,2.0,0.169
BiancoRossoVerde_1915_annoI-n3-15ago-10.png,BiancoRossoVerde,1915,annoI-n3-15ago-10.png,0.0,0.0
BiancoRossoVerde_1915_annoI-n3-15ago-7.png,BiancoRossoVerde,1915,annoI-n3-15ago-7.png,1.0,0.623
BiancoRossoVerde_1916_annoII-n1-15gen-1-1.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-1,3.0,0.464
BiancoRossoVerde_1915_annoI-n1-1lug-14.png,BiancoRossoVerde,1915,annoI-n1-1lug-14.png,1.0,0.184
BiancoRossoVerde_1915_annoI-n3-15ago-17.png,BiancoRossoVerde,1915,annoI-n3-15ago-17.png,4.0,0.548
BiancoRossoVerde_1915_annoI-n1-1lug-21.png,BiancoRossoVerde,1915,annoI-n1-1lug-21.png,1.0,0.644
BiancoRossoVerde_1916_annoII-n2-30gen-2-7.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-7,3.0,0.231
BiancoRossoVerde_1916_annoII-n3-15feb15mar-17.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-17.png,2.0,0.223
BiancoRossoVerde_1916_annoII-n2-30gen-2-24.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-24,1.0,0.18
BiancoRossoVerde_1916_annoII-n1-15gen-2-19.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-19,3.0,0.493
BiancoRossoVerde_1916_annoII-n2-30gen-2-11.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-11,5.0,0.17
BiancoRossoVerde_1916_annoII-n2-30gen-2-1.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-1,1.0,0.613
BiancoRossoVerde_1916_annoII-n2-30gen-1-11.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-11,0.0,0.0
BiancoRossoVerde_1915_annoI-n3-15ago-26.png,BiancoRossoVerde,1915,annoI-n3-15ago-26.png,3.0,0.335
BiancoRossoVerde_1916_annoII-n2-30gen-1-7.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-7,2.0,0.458
BiancoRossoVerde_1916_annoII-n3-15feb15mar-26.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-26.png,0.0,0.0
BiancoRossoVerde_1916_annoII-n2-30gen-1-27.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-27,2.0,0.409
BiancoRossoVerde_1916_annoII-n1-15gen-2-12.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-12,1.0,0.195
BiancoRossoVerde_1915_annoI-n1-1lug-4.png,BiancoRossoVerde,1915,annoI-n1-1lug-4.png,2.0,0.555
BiancoRossoVerde_1916_annoII-n2-30gen-2-2.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-2,1.0,0.603
BiancoRossoVerde_1916_annoII-n1-15gen-3-9.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-9,0.0,0.0
BiancoRossoVerde_1916_annoII-n3-15feb15mar-30.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-30.png,2.0,0.285
BiancoRossoVerde_1915_annoI-n3-15ago-28.png,BiancoRossoVerde,1915,annoI-n3-15ago-28.png,3.0,0.285
BiancoRossoVerde_1916_annoII-n1-15gen-3-3.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-3,4.0,0.471
BiancoRossoVerde_1916_annoII-n2-30gen-1-6.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-6,3.0,0.516
BiancoRossoVerde_1916_annoII-n2-30gen-1-23.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-23,3.0,0.21
BiancoRossoVerde_1915_annoI-n3-15ago-2.png,BiancoRossoVerde,1915,annoI-n3-15ago-2.png,2.0,0.065
BiancoRossoVerde_1916_annoII-n3-15feb15mar-40.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-40.png,1.0,0.605
BiancoRossoVerde_1915_annoI-n3-15ago-15.png,BiancoRossoVerde,1915,annoI-n3-15ago-15.png,4.0,0.203
BiancoRossoVerde_1916_annoII-n2-30gen-1-9.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-9,0.0,0.0
BiancoRossoVerde_1915_annoI-n3-15ago-30.png,BiancoRossoVerde,1915,annoI-n3-15ago-30.png,2.0,0.146
BiancoRossoVerde_1915_annoI-n1-1lug-20.png,BiancoRossoVerde,1915,annoI-n1-1lug-20.png,2.0,0.573
BiancoRossoVerde_1916_annoII-n2-30gen-2-15.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-15,1.0,0.107
BiancoRossoVerde_1916_annoII-n1-15gen-3-6.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-6,1.0,0.004
BiancoRossoVerde_1916_annoII-n3-15feb15mar-24.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-24.png,1.0,0.668
BiancoRossoVerde_1916_annoII-n2-30gen-2-19.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-19,0.0,0.0
BiancoRossoVerde_1916_annoII-n1-15gen-3-5.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-5,0.0,0.0
BiancoRossoVerde_1916_annoII-n2-30gen-1-17.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-17,3.0,0.286
BiancoRossoVerde_1916_annoII-n1-15gen-2-16.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-16,3.0,0.224
BiancoRossoVerde_1916_annoII-n3-15feb15mar-28.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-28.png,0.0,0.0
BiancoRossoVerde_1915_annoI-n3-15ago-16.png,BiancoRossoVerde,1915,annoI-n3-15ago-16.png,4.0,0.19
BiancoRossoVerde_1916_annoII-n3-15feb15mar-5.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-5.png,1.0,0.016
BiancoRossoVerde_1916_annoII-n3-15feb15mar-15.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-15.png,1.0,0.116
BiancoRossoVerde_1916_annoII-n1-15gen-1-2.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-1-2,0.0,0.0
BiancoRossoVerde_1916_annoII-n2-30gen-2-23.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-23,1.0,0.004
BiancoRossoVerde_1916_annoII-n2-30gen-2-18.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-18,1.0,0.107
BiancoRossoVerde_1916_annoII-n3-15feb15mar-16.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-16.png,1.0,0.129
BiancoRossoVerde_1916_annoII-n3-15feb15mar-38.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-38.png,1.0,0.022
BiancoRossoVerde_1916_annoII-n1-15gen-3-12.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-12,1.0,0.182
BiancoRossoVerde_1916_annoII-n1-15gen-3-10.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-10,1.0,0.045
BiancoRossoVerde_1916_annoII-n1-15gen-3-14.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-14,3.0,0.365
BiancoRossoVerde_1916_annoII-n1-15gen-2-15.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-2-15,3.0,0.23
BiancoRossoVerde_1916_annoII-n1-15gen-3-15.jpg,BiancoRossoVerde,1916,annoII-n1-15gen-3-15,1.0,0.274
BiancoRossoVerde_1916_annoII-n3-15feb15mar-44.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-44.png,1.0,0.263
BiancoRossoVerde_1916_annoII-n2-30gen-1-16.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-1-16,2.0,0.318
BiancoRossoVerde_1915_annoI-n3-15ago-19.png,BiancoRossoVerde,1915,annoI-n3-15ago-19.png,4.0,0.3
BiancoRossoVerde_1916_annoII-n3-15feb15mar-10.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-10.png,2.0,0.289
BiancoRossoVerde_1916_annoII-n2-30gen-2-20.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-20,1.0,0.05
BiancoRossoVerde_1916_annoII-n3-15feb15mar-1.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-1.png,1.0,0.66
BiancoRossoVerde_1915_annoI-n1-1lug-6.png,BiancoRossoVerde,1915,annoI-n1-1lug-6.png,1.0,0.781
BiancoRossoVerde_1915_annoI-n3-15ago-4.png,BiancoRossoVerde,1915,annoI-n3-15ago-4.png,1.0,0.123
BiancoRossoVerde_1916_annoII-n2-30gen-2-21.jpg,BiancoRossoVerde,1916,annoII-n2-30gen-2-21,1.0,0.004
BiancoRossoVerde_1915_annoI-n1-1lug-15.png,BiancoRossoVerde,1915,annoI-n1-1lug-15.png,2.0,0.38
BiancoRossoVerde_1915_annoI-n1-1lug-11.png,BiancoRossoVerde,1915,annoI-n1-1lug-11.png,1.0,0.727
BiancoRossoVerde_1916_annoII-n3-15feb15mar-25.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-25.png,1.0,0.67
BiancoRossoVerde_1916_annoII-n3-15feb15mar-32.png,BiancoRossoVerde,1916,annoII-n3-15feb15mar-32.png,1.0,0.249
BiancoRossoVerde_1915_annoI-n1-1lug-2.png,BiancoRossoVerde,1915,annoI-n1-1lug-2.png,0.0,0.0
BiancoRossoVerde_1915_annoI-n1-1lug-18.png,BiancoRossoVerde,1915,annoI-n1-1lug-18.png,1.0,0.775
